Product Urls,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_10?keywords=bags&qid=1698135673&sr=8-10,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,"4,897",3.9 out of 5 stars,"3,880"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDA4NTgyMDA0MjY2NjE6MTY5ODEzNTY3MzpzcF9tdGY6MzAwMDY4NjAyNTUxMzMyOjowOjo&url=%2FGenie-Flamenco2-Backpack-Compatible-Resistant%2Fdp%2FB08YF9VHTY%2Fref%3Dsr_1_11_sspa%3Fkeywords%3Dbags%26qid%3D1698135673%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Genie Flamenco2 Casual Backpacks for Women,374,4.4 out of 5 stars,"1,638"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDA4NTgyMDA0MjY2NjE6MTY5ODEzNTY3MzpzcF9tdGY6MzAwMDA2Nzc0NzgzMTMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dbags%26qid%3D1698135673%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)",469,4.3 out of 5 stars,27
https://www.amazon.in/Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C/ref=sr_1_13?keywords=bags&qid=1698135673&sr=8-13,"Storite Nylon 46 Cm Multi Purpose Travel Duffle Bag for Women with Dry and Wet Separate Pocket, Lightweight Waterproof Backpack Carry Luggage Bag with Shoe Compartment (GreenPink, 46x23x25 cm)",689,4.2 out of 5 stars,453
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_14?keywords=bags&qid=1698135673&sr=8-14,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 15.6"" laptop) 30 L, Charcoal black",689,4.3 out of 5 stars,"13,297"
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_15?keywords=bags&qid=1698135673&sr=8-15,ADISA Laptop Backpack 31 Ltrs,649,4.0 out of 5 stars,"9,245"
https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_16?keywords=bags&qid=1698135673&sr=8-16,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,"1,989",4.1 out of 5 stars,"1,974"
https://www.amazon.in/Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_17?keywords=bags&qid=1698135673&sr=8-17,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 LTR Hedge Polyester - Black- Medium,"1,115",3.8 out of 5 stars,"1,348"
https://www.amazon.in/Half-Moon-College-Spacious-Multiple/dp/B0C23Z9W18/ref=sr_1_18?keywords=bags&qid=1698135673&sr=8-18,Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,499,3.5 out of 5 stars,360
https://www.amazon.in/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PN8L4/ref=sr_1_19?keywords=bags&qid=1698135673&sr=8-19,"Amazon Brand - Presto! Oxo-Biodegradable Garbage Bags, Medium -(19 x 21 inches) - 30 bags/roll (Pack of 6, Black)",349,4.4 out of 5 stars,"36,050"
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=sr_1_20?keywords=bags&qid=1698135673&sr=8-20,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,375,3.9 out of 5 stars,"3,880"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDA4NTgyMDA0MjY2NjE6MTY5ODEzNTY3MzpzcF9idGY6MjAxNDY1NDMwOTQ0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Dbags%26qid%3D1698135673%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag/ Backpack, Navy Blue | Office Bag for Men and Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",685,3.9 out of 5 stars,"17,653"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDA4NTgyMDA0MjY2NjE6MTY5ODEzNTY3MzpzcF9idGY6MzAwMDY4MzgzNTU3MzMyOjowOjo&url=%2FCARRIZ-Laptop-Professionals-Students-Office%2Fdp%2FB0CJF57DF7%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dbags%26qid%3D1698135673%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"CARRIZ Laptop Bag for Professionals, Students, and Office Use - Water-Resistant Fabric - Accommodates 15.6 Inch Laptops - Travel Backpack for Men and Women",689,4.0 out of 5 stars,588
