Product Urls,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODQ2MTQxMTQxMDQ2NjYxOjE2OTgxMzU2OTE6c3BfbXRmOjMwMDAwODAyMDU4OTczMjo6MDo6&url=%2FAristocrat-Space-Unisex-Wine-Laptop%2Fdp%2FB0B5YGJQSV%2Fref%3Dsr_1_27_sspa%3Fkeywords%3Dbags%26qid%3D1698135691%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Aristocrat Hi Space 40L Unisex Wine Laptop Bags,563,4.1 out of 5 stars,22
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODQ2MTQxMTQxMDQ2NjYxOjE2OTgxMzU2OTE6c3BfbXRmOjIwMTA5NDA5Njk5Mzk4OjowOjo&url=%2FAnti-Theft-Lightweight-15-6-inch-Multi-pockets-Water-resistant%2Fdp%2FB0BRZ7RQCF%2Fref%3Dsr_1_28_sspa%3Fkeywords%3Dbags%26qid%3D1698135691%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Arctic Hunter Slim Backpack for Men Business Anti-Theft Laptop Bag Lightweight Padded Backpack for 15.6-inch Laptop and iPad Multi-pockets Water-resistant Bag with USB Port for Daily Use College,Black",994,4.4 out of 5 stars,147
https://www.amazon.in/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_29?keywords=bags&qid=1698135691&sr=8-29,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls",697,4.1 out of 5 stars,881
https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_30?keywords=bags&qid=1698135691&sr=8-30,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",952,4.1 out of 5 stars,"10,351"
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_31?keywords=bags&qid=1698135691&sr=8-31,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls","2,264",4.1 out of 5 stars,"6,799"
https://www.amazon.in/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_32?keywords=bags&qid=1698135691&sr=8-32,ADISA Women's Girls Party Sling Bag Crossbody,"1,199",4.0 out of 5 stars,696
https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_33?keywords=bags&qid=1698135691&sr=8-33,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,229,3.6 out of 5 stars,402
https://www.amazon.in/Zipline-Nexa-Resistant-Bagpack-Backpack/dp/B08WQ668WJ/ref=sr_1_34?keywords=bags&qid=1698135691&sr=8-34,Zipline Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,749,3.6 out of 5 stars,"1,047"
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_35?keywords=bags&qid=1698135691&sr=8-35,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,309,3.9 out of 5 stars,"1,420"
https://www.amazon.in/HP-15-6-inch-Backpacks-Pass-Through-793A6AA/dp/B0BYDXVM5Q/ref=sr_1_36?keywords=bags&qid=1698135691&sr=8-36,HP 320 15.6-inch Backpacks/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/Padded Laptop Pocket/1 Year Limited Warranty (793A6AA),469,4.0 out of 5 stars,68
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODQ2MTQxMTQxMDQ2NjYxOjE2OTgxMzU2OTE6c3BfYnRmOjMwMDAwODAyMDU5MDkzMjo6MDo6&url=%2FAristocrat-Space-Unisex-Teal-Laptop%2Fdp%2FB0B5YJGM45%2Fref%3Dsr_1_37_sspa%3Fkeywords%3Dbags%26qid%3D1698135691%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Aristocrat Hi Space 20L Unisex Teal Blue Laptop Bags,799,3.5 out of 5 stars,4
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODQ2MTQxMTQxMDQ2NjYxOjE2OTgxMzU2OTE6c3BfYnRmOjIwMTUyNzA5Mjk0NDk4OjowOjo&url=%2FFunk-Hire-Leatherette-Backpack-Shoulder%2Fdp%2FB08XJW8M18%2Fref%3Dsr_1_38_sspa%3Fkeywords%3Dbags%26qid%3D1698135691%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Funk For Hire Leatherette Printed 2 in 1 Backpack Shoulder Bag Handbag fit up to 15.6"" Laptop",399,4.3 out of 5 stars,203
https://aax-eu.amazon.in/x/c/RH8U4sjW-3w5vR4o09Cf8c4AAAGLYMZSewMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICCcSBwX/https://www.amazon.in/Secure-Combination-Waterproof-College-Walkent/dp/B09T71WXSF/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3%3Aamzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09T71WXSF&pd_rd_r=7ccae792-acff-439b-8fb9-8a668991bb32&pd_rd_w=NubnY&pd_rd_wg=VgylV&pf_rd_p=b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&pf_rd_r=Q93FDVB3JAANCZP00PZZ&qid=1698135691&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-17-ad43fbe4-6f9c-4603-ab45-acb189caa93f,"WALKENT ARCTIC HUNTER Premium 15.6"" Hard Shell Laptop Bag, Anti Theft Lock, Waterproof, Stylish Backpack for Office, College, Travel, Men, Women - Secure, 21L, 1 Main Compartment",449,4.4 out of 5 stars,57
