Product Urls,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ0NTY5NTc4MTUwNjYxOjE2OTgxMzU4NDc6c3BfbXRmOjIwMTI0MzExMDI0ODk4OjowOjo&url=%2FUppercase-Backpack-2300Ebp1-Resistant-Warranty%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_139_sspa%3Fkeywords%3Dbags%26qid%3D1698135847%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",399,4.0 out of 5 stars,588
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ0NTY5NTc4MTUwNjYxOjE2OTgxMzU4NDc6c3BfbXRmOjMwMDAzMjM4NDUzNzkzMjo6MDo6&url=%2FBackpack-Business-Water-resistant-Anti-theft-Charging%2Fdp%2FB0B6FLWDW9%2Fref%3Dsr_1_140_sspa%3Fkeywords%3Dbags%26qid%3D1698135847%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Arctic Hunter Backpack for Men Stylish 15.6-inch Laptop Bag Shockproof PU Coating Water-resistant Anti-theft 25L Padded Backpack for Office College and Daily Use,Black",199,4.9 out of 5 stars,17
https://www.amazon.in/Shalimar-Reusable-ZipLock-Vegetable-MultiPurpose/dp/B09LR3SD9X/ref=sr_1_141?keywords=bags&qid=1698135847&sr=8-141,Shalimar Zip 'N' Lock Bag Press Fit (Reusable) size (Medium) ZipLock Bag/Vegetable Bag/Freeze Bag/MultiPurpose Storage Bag Pack of -1 (15 Bags) Color - Natural,"1,384",4.2 out of 5 stars,"2,046"
https://www.amazon.in/Foldable-Laundry-Capacity-Quality-Combination/dp/B0BRFRVQMX/ref=sr_1_142?keywords=bags&qid=1698135847&sr=8-142,"GLUN® Round Shape Foldable Laundry Bag Capacity of 45 Ltr, Non Woven Toys and Cloth Bag, Grey and Black Combination Pack of 1","1,300",3.9 out of 5 stars,127
https://www.amazon.in/ZOUK-Handmade-Leather-Handles-Multicolor/dp/B09QRYDXJH/ref=sr_1_143?keywords=bags&qid=1698135847&sr=8-143,ZOUK Vegan Leather Women's Office Bag,"3,324",4.4 out of 5 stars,180
https://www.amazon.in/Gear-Black-Casual-Backpack-BKPCMPUS10110/dp/B00Z9427SK/ref=sr_1_144?keywords=bags&qid=1698135847&sr=8-144,Gear Campus1 22L Medium Water Resistant School Bag/ College Bag/ Backpack For Men/Women (Black- Royal Blue),116,4.3 out of 5 stars,"4,027"
https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_145?keywords=bags&qid=1698135847&sr=8-145,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),161,4.0 out of 5 stars,"6,904"
https://www.amazon.in/Amazon-Brand-Reusable-Eco-Friendly-Multi-Purpose/dp/B08TTMMGYT/ref=sr_1_146?keywords=bags&qid=1698135847&sr=8-146,"Amazon Brand – Eono Reusable Tote Bags, 100% Organic Cotton Shopping/Grocery Bag, Multi-Purpose Bag, Sturdy Canvas Bag With 15kgs Capacity, Single Pack (Good Vibes)","1,529",3.8 out of 5 stars,"1,237"
https://www.amazon.in/Swiss-Military-Backpack-Pockets-LTB5A/dp/B0BHJ9WMZK/ref=sr_1_147?keywords=bags&qid=1698135847&sr=8-147,Swiss Military Laptop Soft Roller Case Cum Backpack | 23-Liter Trolley Bag with Rain Cover | Quick Access Pockets | Model: LTB5A,595,3.7 out of 5 stars,42
https://www.amazon.in/DZert-School-Backpacks-Cartoon-Marshall/dp/B07WKM1YZC/ref=sr_1_148?keywords=bags&qid=1698135847&sr=8-148,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),452,3.7 out of 5 stars,"8,392"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ0NTY5NTc4MTUwNjYxOjE2OTgxMzU4NDc6c3BfYnRmOjIwMDk3NjEyMjMxNjk4OjowOjo&url=%2Fuppercase-Backpack-1800EBP1-resistant-sustainable%2Fdp%2FB0B9T4YDPX%2Fref%3Dsr_1_149_sspa%3Fkeywords%3Dbags%26qid%3D1698135847%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls(Pink)",179,4.3 out of 5 stars,40
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ0NTY5NTc4MTUwNjYxOjE2OTgxMzU4NDc6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_150_sspa%3Fkeywords%3Dbags%26qid%3D1698135847%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","3,299",4.2 out of 5 stars,"2,306"
https://aax-eu.amazon.in/x/c/RDXCwUKz9rRzTGUKmO4BCKQAAAGLYMiwxAMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICAQ3x8I/https://www.amazon.in/Secure-Combination-Waterproof-College-Walkent/dp/B09T71WXSF/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3%3Aamzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09T71WXSF&pd_rd_r=cb7f2eb9-ffd5-459f-9e61-753953dd6c82&pd_rd_w=qnWFD&pd_rd_wg=8yVhX&pf_rd_p=b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&pf_rd_r=7ZE1RZMF0T578QDNFWSR&qid=1698135847&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-129-ad43fbe4-6f9c-4603-ab45-acb189caa93f,"WALKENT ARCTIC HUNTER Premium 15.6"" Hard Shell Laptop Bag, Anti Theft Lock, Waterproof, Stylish Backpack for Office, College, Travel, Men, Women - Secure, 21L, 1 Main Compartment",229,4.4 out of 5 stars,57
